i,doc_idx,start_idx,token,tag
3,968,1105,사례였음.,O
3,968,1111,주간,O
3,968,1114,시정이,O
3,968,1118,양호하여,O
3,968,1123,시야가,O
3,968,1127,확보된,O
3,968,1131,상태였기,O
3,968,1136,때문에,O
3,968,1140,다른,O
3,968,1143,항공기에게,O
3,968,1149,방해가,O
3,968,1153,"되었다든지,",O
3,968,1160,tow-back을,O
3,968,1170,해야하는,O
3,968,1175,상황으로,O
3,968,1180,전개되지는,O
3,968,1186,"않았겠지만,",O
3,968,1193,혹여,O
3,968,1196,야간이나,O
3,968,1201,저시정,O
3,968,1205,상황에서는,O
3,968,1211,오늘보다,O
3,968,1216,어려운,O
3,968,1220,상황에,O
3,968,1224,직면할,O
3,968,1228,수도,O
3,968,1231,있겠다는,O
3,968,1236,생각이,O
3,968,1240,들었음.,O
3,968,1245,이,O
3,968,1247,사례를,O
3,968,1251,통하여,O
3,968,1255,기장과,O
3,968,1259,많은,O
3,968,1262,토론을,O
3,968,1266,"하였으며,",O
3,968,1272,차후,O
3,968,1275,지상이동,O
3,968,1280,시에는,O
3,968,1284,잘,O
3,968,1286,아는,O
3,968,1289,공항이라도,O
3,968,1295,관제지시를,O
3,968,1301,신중하게,O
3,968,1306,청취하고,O
3,968,1311,반드시,O
3,968,1315,chart를,O
3,968,1322,꼼꼼히,O
3,968,1326,확인하는,O
3,968,1331,습관이,O
3,968,1335,필요함을,O
3,968,1340,다시,O
3,968,1343,한,O
3,968,1345,번,O
3,968,1347,느끼게,O
3,968,1351,되었음.,O
4,776.00,0,HAN/ICN,O
4,776.00,8,업무수행중,O
4,776.00,14,Ground로부터,O
4,776.00,24,ATC,O
4,776.00,28,Clearance를,O
4,776.00,39,'HAKAO2C,O
4,776.00,48,DEP,O
4,776.00,52,Initial,O
4,776.00,60,Climb,O
4,776.00,66,FL250'로,O
4,776.00,74,받았고,O
4,776.00,78,우리는,O
4,776.00,82,MCP에,O
4,776.00,87,H/D108를,O
4,776.00,95,",",O
4,776.00,97,고도,O
4,776.00,100,"25,000을",O
4,776.00,108,SET,O
4,776.00,112,하였다.,O
4,776.00,117,이륙,O
4,776.00,120,전,O
4,776.00,122,관제사로부터,O
4,776.00,129,'Line,O
4,776.00,135,Up,O
4,776.00,138,&,O
4,776.00,140,Wait,O
4,776.00,145,RWY,O
4,776.00,149,11L',O
4,776.00,154,지시를,O
4,776.00,158,받고,O
4,776.00,161,RWY,O
4,776.00,165,진입,O
4,776.00,168,중,O
4,776.00,170,TWR,O
4,776.00,174,관제사가,O
4,776.00,179,'Clear,O
4,776.00,186,for,O
4,776.00,190,Take-off,O
4,776.00,199,RWY,O
4,776.00,203,"11L,",O
4,776.00,208,After,O
4,776.00,214,Take-off,O
4,776.00,223,Right,O
4,776.00,229,H/D150'을,O
4,776.00,238,지시하여,O
4,776.00,243,우리는,O
4,776.00,247,MCP에,O
4,776.00,252,H/D150로,O
4,776.00,260,SET,O
4,776.00,264,하였다.,O
4,776.00,269,SID,O
4,776.00,273,DEP와,O
4,776.00,278,다른,O
4,776.00,281,방향이라,O
4,776.00,286,이를,O
4,776.00,289,이상하게,O
4,776.00,294,생각해,O
4,776.00,298,부기장에게,O
4,776.00,304,다시,O
4,776.00,307,한번,O
4,776.00,310,H/D150,O
4,776.00,317,Confirm을,O
4,776.00,326,지시하여,O
4,776.00,331,부기장이,O
4,776.00,336,관제사에게,O
4,776.00,342,'Confirm,O
4,776.00,351,After,O
4,776.00,357,DEP,O
4,776.00,361,H/D150?'라,O
4,776.00,371,물으니,O
4,776.00,375,TWR관제사는,O
4,776.00,383,"'Affirm,",O
4,776.00,392,Expedite,O
4,776.00,401,Take-off'라,O
4,776.00,412,대답하였다.,O
4,776.00,419,이륙,O
4,776.00,422,후,O
4,776.00,424,400feet,O
4,776.00,432,AGL에서,O
4,776.00,438,HDG,O
4,776.00,442,SET한,O
4,776.00,447,다음,O
4,776.00,450,DEP,O
4,776.00,454,Contact,O
4,776.00,462,'H/D150,O
4,776.00,470,Climb,O
4,776.00,476,FL250'을,O
4,776.00,484,보고,O
4,776.00,487,하니,O
4,776.00,490,DEP관제사가,O
4,776.00,498,기상,O
4,776.00,501,때문에,O
4,776.00,505,H/D150로,O
4,776.00,513,한,O
4,776.00,515,것인지,O
4,776.00,519,물었고,O
4,776.00,523,우리는,O
4,776.00,527,TWR관제사로부터,O
4,776.00,537,Instruction을,O
4,776.00,550,이렇게,O
4,776.00,554,받았다고,O
4,776.00,559,보고했다.,O
4,776.00,565,잠시,O
4,776.00,568,후,O
4,776.00,570,다시,O
4,776.00,573,한번,O
4,776.00,576,DEP관제사가,O
4,776.00,584,TWR관제사로부터,O
4,776.00,594,H/D15이,O
4,776.00,601,nstruction을,O
4,776.00,613,받았는지,O
4,776.00,618,확인하여,O
4,776.00,623,이륙,O
4,776.00,626,전,O
4,776.00,628,'Confirm,O
4,776.00,637,H/D150?'을,O
4,776.00,647,분명히,O
4,776.00,651,확인했고,O
4,776.00,656,TWR관제사가,O
4,776.00,664,Affirm했다고,O
4,776.00,674,대답하였다.,O
4,776.00,681,그런,O
4,776.00,684,후,O
4,776.00,686,DEP에서,O
4,776.00,692,'Direct,O
4,776.00,700,HAKAO,O
4,776.00,706,Climb,O
4,776.00,712,FL150'을,O
4,776.00,720,지시하였다.,O
4,776.00,727,※,O
4,776.00,729,TWR관제사의,O
4,776.00,737,원래,O
4,776.00,740,의도는,O
4,776.00,744,After,O
4,776.00,750,Take-off,O
4,776.00,759,RWY,O
4,776.00,763,H/D,O
4,776.00,767,Climb,O
4,776.00,773,FL150라는,O
4,776.00,781,것을,O
4,776.00,784,나중에,O
4,776.00,788,알았고,O
4,776.00,792,이를,O
4,776.00,795,우리는,O
4,776.00,799,RightH/D150로,O
4,776.00,812,잘못,O
4,776.00,815,알아,O
4,776.00,818,들었던,O
4,776.00,822,것이다.,O
4,776.00,827,조종사가,B-causal factor
4,776.00,832,Confirm을,I-causal factor
4,776.00,841,했음에도,I-causal factor
4,776.00,846,관제사는,I-causal factor
4,776.00,851,이를,I-causal factor
4,776.00,854,수정해,I-causal factor
4,776.00,858,주지,I-causal factor
4,776.00,861,"않고,",I-causal factor
4,776.00,865,고도를,B-causal factor
4,776.00,869,말할,I-causal factor
4,776.00,872,때,I-causal factor
4,776.00,874,숫자만,I-causal factor
4,776.00,878,말해서,I-causal factor
4,776.00,882,아마도,I-causal factor
4,776.00,886,혼돈이,I-causal factor
4,776.00,890,생긴,I-causal factor
4,776.00,893,것,I-causal factor
4,776.00,895,같다.,I-causal factor
4,776.00,899,관제업무시,O
4,776.00,905,고도를,O
4,776.00,909,지시할때는,O
4,776.00,915,꼭,O
4,776.00,917,Flight,O
4,776.00,924,Level,O
4,776.00,930,이나,O
4,776.00,933,Altitude를,O
4,776.00,943,붙여서,O
4,776.00,947,"말하고,",O
4,776.00,952,Conditional,O
4,776.00,964,Instruction은,O
4,776.00,977,최대한,O
4,776.00,981,천천히,O
4,776.00,985,말해주었으면,O
4,776.00,992,한다.,O
5,400.00,0,프랑크푸르트,O
5,400.00,7,공항,O
5,400.00,10,이륙당시,O
5,400.00,15,WARBURG,O
5,400.00,23,2G,O
5,400.00,26,SID,O
5,400.00,30,허가를,O
5,400.00,34,받았지만,O
5,400.00,39,FMS에,O
5,400.00,44,해당,O
5,400.00,47,SID가,O
5,400.00,52,없어서,O
5,400.00,56,"4,000",O
5,400.00,62,피트까지,O
5,400.00,67,절차가,O
5,400.00,71,동일한,O
5,400.00,75,1Q,O
5,400.00,78,SID를,O
5,400.00,83,입력했음.,O
5,400.00,89,이륙,O
5,400.00,92,후,O
5,400.00,94,400,O
5,400.00,98,피트를,O
5,400.00,102,지난,O
5,400.00,105,직후,O
5,400.00,108,autopilot을,O
5,400.00,119,설정했다.,O
5,400.00,125,SID에,O
5,400.00,130,따라,O
5,400.00,133,활주로,O
5,400.00,137,방향으로,O
5,400.00,142,"비행했지만,",O
5,400.00,149,FFM,O
5,400.00,153,VOR,O
5,400.00,157,5,O
5,400.00,159,"DME,800",O
5,400.00,167,피트를,O
5,400.00,171,지나,O
5,400.00,174,279°로,O
5,400.00,180,선회하는,O
5,400.00,185,항공기를,O
5,400.00,190,찾아볼,O
5,400.00,194,수,O
5,400.00,196,없었음.,O
5,400.00,201,(SID,O
5,400.00,206,내용).,O
5,400.00,211,나는,O
5,400.00,214,279°로,O
5,400.00,220,진행하기,O
5,400.00,225,위해,O
5,400.00,228,HDG을,O
5,400.00,233,설정했음.,O
5,400.00,239,그러나,O
5,400.00,243,바람방향이,B-causal factor
5,400.00,249,좋지,I-causal factor
5,400.00,252,않고,I-causal factor
5,400.00,255,FFM,O
5,400.00,259,VOR에,O
5,400.00,264,정대하기,O
5,400.00,269,위한,O
5,400.00,272,선회시점이,B-causal factor
5,400.00,278,약간,I-causal factor
5,400.00,281,빨랐던,I-causal factor
5,400.00,285,탓에,I-causal factor
5,400.00,288,R-259에,I-causal factor
5,400.00,295,완벽하게,I-causal factor
5,400.00,300,정대하지,I-causal factor
5,400.00,305,못했음.,I-causal factor
5,400.00,310,프랑크푸르트,O
5,400.00,317,관제기관으로부터,O
5,400.00,326,SID,O
5,400.00,330,위반에,O
5,400.00,334,대한,O
5,400.00,337,정식보고,O
5,400.00,342,또는,O
5,400.00,345,언급은,O
5,400.00,349,없었지만,O
5,400.00,354,비행내용이,O
5,400.00,360,만족스럽지,O
5,400.00,366,못했음.,O
6,619.00,0,승객탑승,O
6,619.00,5,완료,O
6,619.00,8,후,O
6,619.00,10,Boarding,O
6,619.00,19,전에,O
6,619.00,22,전달받은,O
6,619.00,27,Weight&Balance를,O
6,619.00,43,확인한,O
6,619.00,47,"결과,",O
6,619.00,51,탑승객,B-causal factor
6,619.00,55,5명이,I-causal factor
6,619.00,59,탑승하지,I-causal factor
6,619.00,64,않아,I-causal factor
6,619.00,67,기존의,I-causal factor
6,619.00,71,data와,I-causal factor
6,619.00,77,성인,I-causal factor
6,619.00,80,3명(272kg),I-causal factor
6,619.00,90,이상의,I-causal factor
6,619.00,94,차이가,I-causal factor
6,619.00,98,발생하여,I-causal factor
6,619.00,103,W&B를,O
6,619.00,108,다시,O
6,619.00,111,받아야하는,O
6,619.00,117,상황이,O
6,619.00,121,발생하였음.,O
6,619.00,128,당시,O
6,619.00,131,우리,O
6,619.00,134,항공기는,O
6,619.00,139,SPOT,O
6,619.00,144,83에,O
6,619.00,148,주기,O
6,619.00,151,"중이었고,",O
6,619.00,157,담당자(운송직원)가,B-causal factor
6,619.00,168,수정,I-causal factor
6,619.00,171,data를,I-causal factor
6,619.00,177,다시,I-causal factor
6,619.00,180,정리하여,I-causal factor
6,619.00,185,출력오기,I-causal factor
6,619.00,190,까지는,I-causal factor
6,619.00,194,다소,I-causal factor
6,619.00,197,시간이,I-causal factor
6,619.00,201,필요하기,I-causal factor
6,619.00,206,때문에,I-causal factor
6,619.00,210,지연운항이,O
6,619.00,216,예상되는,O
6,619.00,221,상황이었음.,O
6,619.00,228,따라서,O
6,619.00,232,우리는,O
6,619.00,236,관련,O
6,619.00,239,규정,O
6,619.00,242,(중량배분,O
6,619.00,248,관리시스템,O
6,619.00,254,메뉴얼,O
6,619.00,258,2.1.6,O
6,619.00,264,항)에,O
6,619.00,268,의거,O
6,619.00,271,company에,O
6,619.00,280,contact하여,O
6,619.00,290,필요한,O
6,619.00,294,data를,O
6,619.00,300,받아,O
6,619.00,303,항공기에,O
6,619.00,308,입력하였음.,O
6,619.00,315,※,O
6,619.00,317,관련,O
6,619.00,320,규정:,O
6,619.00,324,중량배분,O
6,619.00,329,관리시스템,O
6,619.00,335,메뉴엘,O
6,619.00,339,기장은(PIC)은,O
6,619.00,349,잘못된,O
6,619.00,353,W&B,O
6,619.00,357,data를,O
6,619.00,363,거부할,O
6,619.00,367,수,O
6,619.00,369,"있으며,",O
6,619.00,374,이를,O
6,619.00,377,pushback,O
6,619.00,386,전에,O
6,619.00,389,수정하도록,O
6,619.00,395,요구할,O
6,619.00,399,수,O
6,619.00,401,있다.,O
6,619.00,405,W&B,O
6,619.00,409,담당자는,O
6,619.00,414,필요,O
6,619.00,417,조치,O
6,619.00,420,후,O
6,619.00,422,W&B,O
6,619.00,426,data를,O
6,619.00,432,문서,O
6,619.00,435,또는,O
6,619.00,438,시간적,O
6,619.00,442,여유가,O
6,619.00,446,부족할,O
6,619.00,450,때는,O
6,619.00,453,Company,O
6,619.00,461,Radio로,O
6,619.00,468,전달할,O
6,619.00,472,수도,O
6,619.00,475,있다.,O
7,986,0,중국,O
7,986,3,Shenyang,O
7,986,12,Control,O
7,986,20,관제공역,O
7,986,25,A588,O
7,986,30,항로,O
7,986,33,상,O
7,986,35,Waypoint,O
7,986,44,NUBKI와,O
7,986,51,BIDIB,O
7,986,57,사이에서,O
7,986,62,고도,O
7,986,65,"9,200m(30,100ft)로",O
7,986,83,6마일,O
7,986,87,우측으로,O
7,986,92,offset,O
7,986,99,순항비행,O
7,986,104,중,O
7,986,106,Radio,O
7,986,112,볼륨을,O
7,986,116,크게,O
7,986,119,유지하고,O
7,986,124,있었음에도,O
7,986,130,유난,O
7,986,133,히,O
7,986,135,조용하여,O
7,986,140,(ATC에서,O
7,986,147,어떤,O
7,986,150,항공기를,O
7,986,155,call하는,O
7,986,162,소리가,O
7,986,166,미미하게,O
7,986,171,들림),O
7,986,175,기장(PM)이,O
7,986,183,수차례에,O
7,986,188,걸쳐Shenyang,O
7,986,199,Control에,O
7,986,208,Radio,O
7,986,214,Check을,O
7,986,221,하였으나,O
7,986,226,응답이,O
7,986,230,없어,O
7,986,233,Enroute,O
7,986,241,chart로,O
7,986,248,동,O
7,986,250,공역,O
7,986,253,다른,O
7,986,256,주파수를,O
7,986,261,확인하던,O
7,986,266,중에,O
7,986,269,다른,O
7,986,272,항공사,O
7,986,276,소속,O
7,986,279,항공기가,O
7,986,284,비상주파수(121.5)로,O
7,986,298,우리에게,O
7,986,303,Shenyang,O
7,986,312,Control,O
7,986,320,118.9에서,O
7,986,328,call하고,O
7,986,335,있다고,O
7,986,339,중계해주었음(당시,O
7,986,349,우리는,O
7,986,353,VHF1,O
7,986,358,"은118.95,",O
7,986,367,VHF2는,O
7,986,373,"121.5,",O
7,986,380,VHF3는,O
7,986,386,ACARS를,O
7,986,393,set하고,O
7,986,399,있었음).,O
7,986,405,이에,O
7,986,408,따라,O
7,986,411,118.9으로,O
7,986,419,Shenyang,O
7,986,428,control에,O
7,986,437,contact하자,O
7,986,447,offset,O
7,986,454,거리를,O
7,986,458,3NM로,O
7,986,463,축소를,O
7,986,467,지시하여,O
7,986,472,수정하였음.,O
7,986,479,이후,O
7,986,482,비행계획서,O
7,986,488,및,O
7,986,490,enroute,O
7,986,498,chart를,O
7,986,505,확인한,O
7,986,509,결과,O
7,986,512,VHF1에,O
7,986,518,기,O
7,986,520,set한,O
7,986,525,118.95는,O
7,986,533,HarbinControl의,O
7,986,548,주파수였음.,O
7,986,555,또한,O
7,986,558,알,O
7,986,560,수,O
7,986,562,없는,O
7,986,565,이유로,O
7,986,569,Active와,B-causal factor
7,986,577,STBY가,I-causal factor
7,986,583,바뀌어,I-causal factor
7,986,587,"있었고,",I-causal factor
7,986,592,두,B-causal factor
7,986,594,주파수가,I-causal factor
7,986,599,유사하여,I-causal factor
7,986,604,바뀐,I-causal factor
7,986,607,상황을,I-causal factor
7,986,611,인지하기도,I-causal factor
7,986,617,어려웠으며,I-causal factor
7,986,623,유사,O
7,986,626,주파수인,O
7,986,631,관계로,O
7,986,635,미세하게,O
7,986,640,호출이,O
7,986,644,들렸던,O
7,986,648,것으로,O
7,986,652,생각됨.,O
7,986,657,(보고자,O
7,986,662,의견),O
7,986,666,당시,O
7,986,669,관숙을,O
7,986,673,위한,O
7,986,676,운항승무원이,O
7,986,683,추가,O
7,986,686,탑승(총,O
7,986,691,3명)하고,O
7,986,697,"있었으며,",O
7,986,703,부기장과,O
7,986,708,관숙부기장의,O
7,986,715,대화,O
7,986,718,관계로,O
7,986,722,통신,B-causal factor
7,986,725,집중에,I-causal factor
7,986,729,장애가,I-causal factor
7,986,733,될,I-causal factor
7,986,735,수,I-causal factor
7,986,737,있는,I-causal factor
7,986,740,상황이었다.,I-causal factor
7,986,747,따라서,O
7,986,751,Radio를,O
7,986,758,책임지는,O
7,986,763,PM,O
7,986,766,임무를,O
7,986,770,수행,O
7,986,773,중이던,O
7,986,777,나(기장)는,O
7,986,784,통신,O
7,986,787,miss를,O
7,986,793,우려하여,O
7,986,798,세심한,O
7,986,802,주,O
7,986,804,의를,O
7,986,807,기울이고,O
7,986,812,있었음에도,O
7,986,818,이와,O
7,986,821,같은,O
7,986,824,사례가,O
7,986,828,발생하였다.,O
7,986,835,이후,O
7,986,838,우리는,O
7,986,842,Active-STBY,B-causal factor
7,986,854,주파수,I-causal factor
7,986,858,transfer에,I-causal factor
7,986,868,익숙하지,I-causal factor
7,986,873,못한,I-causal factor
7,986,876,승무원으로,I-causal factor
7,986,882,인한,I-causal factor
7,986,885,통신문제,I-causal factor
7,986,890,발생에대하여,I-causal factor
7,986,897,과거,O
7,986,900,유사사례,O
7,986,905,등을,O
7,986,908,포함,O
7,986,911,"Review하였으며,",O
7,986,923,이,O
7,986,925,사례가,O
7,986,929,다른,O
7,986,932,조종사들의,O
7,986,938,업무수행에도움이,O
7,986,947,될,O
7,986,949,수있도록,O
7,986,954,이,O
7,986,956,보고서를,O
7,986,961,제출한다.,O
8,272.00,0,부조종사,O
8,272.00,5,학생훈련으로,O
8,272.00,12,PUS,O
8,272.00,16,이륙,O
8,272.00,19,후,O
8,272.00,21,GMP,O
8,272.00,25,ILS,O
8,272.00,29,32L,O
8,272.00,33,APP,O
8,272.00,37,중,O
8,272.00,39,7NM,O
8,272.00,43,지점(고도,O
8,272.00,49,"1800FT,140",O
8,272.00,60,IAS)에서,O
8,272.00,67,L/D,O
8,272.00,71,configuration으로,O
8,272.00,87,착륙을,O
8,272.00,91,위해,O
8,272.00,94,Auto,O
8,272.00,99,Flight에서,O
8,272.00,108,Manual로,O
8,272.00,116,전환한,O
8,272.00,120,후,O
8,272.00,122,"(2,000FT에서",O
8,272.00,133,전환),O
8,272.00,137,Electric,B-causal factor
8,272.00,146,power,I-causal factor
8,272.00,152,interuption,I-causal factor
8,272.00,164,시,I-causal factor
8,272.00,166,일어나는,I-causal factor
8,272.00,171,"PFD,",I-causal factor
8,272.00,176,ND,I-causal factor
8,272.00,179,및,I-causal factor
8,272.00,181,Cockpit,I-causal factor
8,272.00,189,L',I-causal factor
8,272.00,192,T가,I-causal factor
8,272.00,195,Off-On,I-causal factor
8,272.00,202,되면서,I-causal factor
8,272.00,206,Engine,B-causal factor
8,272.00,213,#1,I-causal factor
8,272.00,216,Fail,I-causal factor
8,272.00,221,ECAM,I-causal factor
8,272.00,226,Message가,I-causal factor
8,272.00,235,On,I-causal factor
8,272.00,238,되었음.,I-causal factor
8,272.00,243,계기를,O
8,272.00,247,확인한,O
8,272.00,251,결과,O
8,272.00,254,No.1,B-causal factor
8,272.00,259,Engine,I-causal factor
8,272.00,266,계기는,I-causal factor
8,272.00,270,전부,I-causal factor
8,272.00,273,xx,I-causal factor
8,272.00,276,지시하고,I-causal factor
8,272.00,281,N1,I-causal factor
8,272.00,284,만,I-causal factor
8,272.00,286,6%,I-causal factor
8,272.00,289,"지시하였으며,",I-causal factor
8,272.00,297,No.2,O
8,272.00,302,Engine,O
8,272.00,309,계기는,O
8,272.00,313,정상이었음.,O
8,272.00,320,절차에,O
8,272.00,324,따라,O
8,272.00,327,No.1,O
8,272.00,332,TH-LEVER,O
8,272.00,341,IDLE,O
8,272.00,346,하고,O
8,272.00,349,30,O
8,272.00,352,초,O
8,272.00,354,후,O
8,272.00,356,Relight,O
8,272.00,364,되지,O
8,272.00,367,않아,O
8,272.00,370,No.1,O
8,272.00,375,Engine,O
8,272.00,382,Master,O
8,272.00,389,S/W-off,O
8,272.00,397,하고,O
8,272.00,400,APU를,O
8,272.00,405,Start하면서,O
8,272.00,414,Single,O
8,272.00,421,Engine으로,O
8,272.00,430,정상착륙하였음.,O
8,272.00,439,고도가,O
8,272.00,443,낮고,O
8,272.00,446,비행거리가,O
8,272.00,452,짧아,O
8,272.00,455,ATC,O
8,272.00,459,및,O
8,272.00,461,Company에,O
8,272.00,470,연락할,O
8,272.00,474,여유가,O
8,272.00,478,없었으며,O
8,272.00,483,착륙,O
8,272.00,486,후,O
8,272.00,488,Taxiin하면서,O
8,272.00,498,Company에,O
8,272.00,507,상기,O
8,272.00,510,상황을,O
8,272.00,514,Radio로,O
8,272.00,521,연락하였음.,O
8,272.00,528,Taxi,O
8,272.00,533,시간이,O
8,272.00,537,짧아,O
8,272.00,540,Tower에,O
8,272.00,547,연락할,O
8,272.00,551,여유가,O
8,272.00,555,없었으며,O
8,272.00,560,상기,O
8,272.00,563,ECAM,O
8,272.00,568,절차,O
8,272.00,571,수행,O
8,272.00,574,후,O
8,272.00,576,추가적인,O
8,272.00,581,Failure가,O
8,272.00,590,없었고,O
8,272.00,594,이미,O
8,272.00,597,착륙한,O
8,272.00,601,상태라서,O
8,272.00,606,Emergency,O
8,272.00,616,Declare,O
8,272.00,624,나,O
8,272.00,626,PAX,O
8,272.00,630,PA,O
8,272.00,633,등을,O
8,272.00,636,실시하지,O
8,272.00,641,않았음.,O
8,272.00,646,Engine,O
8,272.00,653,Fail,O
8,272.00,658,시,O
8,272.00,660,"소음,",O
8,272.00,664,"Vib,",O
8,272.00,669,기타,O
8,272.00,672,징후는,O
8,272.00,676,느껴지지,O
8,272.00,681,않았으며,O
8,272.00,686,조종상의,O
8,272.00,691,애로점은,O
8,272.00,696,없었음.,O
9,"1,101.00",0,외국항공사,O
9,"1,101.00",6,소속,O
9,"1,101.00",9,B7x7,O
9,"1,101.00",14,항공기가,O
9,"1,101.00",19,국내공항으로,O
9,"1,101.00",26,운항을,O
9,"1,101.00",30,위해,O
9,"1,101.00",33,일본,O
9,"1,101.00",36,000공항을,O
9,"1,101.00",43,이륙하여,O
9,"1,101.00",48,상승,O
9,"1,101.00",51,중,O
9,"1,101.00",53,조종석,B-causal factor
9,"1,101.00",57,창문에,I-causal factor
9,"1,101.00",61,균열이,I-causal factor
9,"1,101.00",65,발생하여,I-causal factor
9,"1,101.00",70,출발,O
9,"1,101.00",73,공항으로,O
9,"1,101.00",78,회항,O
9,"1,101.00",81,후,O
9,"1,101.00",83,일부,O
9,"1,101.00",86,승객은,O
9,"1,101.00",90,다른,O
9,"1,101.00",93,항공사편으로,O
9,"1,101.00",100,연계,O
9,"1,101.00",103,"수송하고,",O
9,"1,101.00",109,나머지,O
9,"1,101.00",113,승객은,O
9,"1,101.00",117,정비,O
9,"1,101.00",120,후,O
9,"1,101.00",122,약,O
9,"1,101.00",124,7시간,O
9,"1,101.00",128,지연,O
9,"1,101.00",131,운항하였음.,O
10,712,0,B737-700,O
10,712,9,항공기,O
10,712,13,항공,O
10,712,16,승무원들은,O
10,712,22,복행,O
10,712,25,기동,O
10,712,28,중,O
10,712,30,ATC로부터,O
10,712,37,고도를,O
10,712,41,높게,O
10,712,44,설정하도록,O
10,712,50,지시를,O
10,712,54,받았다.,O
10,712,59,그러한,O
10,712,63,복행,O
10,712,66,기동은,O
10,712,70,복잡한,O
10,712,74,"사안,",O
10,712,78,"통찰력,",O
10,712,83,항공,O
10,712,86,우수성에도,O
10,712,92,전하여,O
10,712,96,쟁취하려는,O
10,712,102,항공,O
10,712,105,관리,O
10,712,108,철학,O
10,712,111,등이,O
10,712,114,뒤엉킨,O
10,712,118,총체적,O
10,712,122,난국과도,O
10,712,127,같은,O
10,712,130,상황을,O
10,712,134,야기,O
10,712,137,했다.,O
10,712,141,기장이,O
10,712,145,작성한,O
10,712,149,보고서에는,O
10,712,155,다음과,O
10,712,159,같이,O
10,712,162,기술되어,O
10,712,167,있다.,O
10,712,171,■접근관제소가,O
10,712,179,우리를,O
10,712,183,너무,O
10,712,186,가깝고,O
10,712,190,높게,O
10,712,193,유도하여,O
10,712,198,ILS,O
10,712,202,상에서,O
10,712,206,적절한,O
10,712,210,항로를,O
10,712,214,수립할,O
10,712,218,수,O
10,712,220,없었습니다.,O
10,712,227,저는,O
10,712,230,관제,O
10,712,233,"승무원(PM)이었으며,",O
10,712,246,저는,O
10,712,249,부조종사에게,O
10,712,256,"'1,000피트",O
10,712,265,정도,O
10,712,268,차이로,O
10,712,272,실패하게,O
10,712,277,될,O
10,712,279,것,O
10,712,281,입니다.,O
10,712,286,'라고,O
10,712,290,말했습니다.,O
